1418.800000,-4.223672,-4.223672,nan
1418.801172,-4.243269,-4.243269,nan
1418.802344,-4.278298,-4.278298,nan
1418.803516,-4.308236,-4.308236,nan
1418.804688,-4.307830,-4.307830,nan
1418.805859,-4.317877,-4.317877,nan
1418.807031,-4.356003,-4.356003,nan
1418.808203,-4.397206,-4.397206,nan
1418.809375,-4.420965,-4.420965,nan
1418.810547,-4.435406,-4.435406,nan
1418.811719,-4.449396,-4.449396,nan
1418.812891,-4.466514,-4.466514,nan
1418.814062,-4.500728,-4.500728,nan
1418.815234,-4.523203,-4.523203,nan
1418.816406,-4.552497,-4.552497,nan
1418.817578,-4.574728,-4.574728,nan
1418.818750,-4.587605,-4.587605,nan
1418.819922,-4.619009,-4.619009,nan
1418.821094,-4.639190,-4.639190,nan
1418.822266,-4.645976,-4.645976,nan
1418.823437,-4.662954,-4.662954,nan
1418.824609,-4.681303,-4.681303,nan
1418.825781,-4.709685,-4.709685,nan
1418.826953,-4.728539,-4.728539,nan
1418.828125,-4.731045,-4.731045,nan
1418.829297,-4.748337,-4.748337,nan
1418.830469,-4.775814,-4.775814,nan
1418.831641,-4.793039,-4.793039,nan
1418.832813,-4.813822,-4.813822,nan
1418.833984,-4.831594,-4.831594,nan
1418.835156,-4.851281,-4.851281,nan
1418.836328,-4.854558,-4.854558,nan
1418.837500,-4.856133,-4.856133,nan
1418.838672,-4.866015,-4.866015,nan
1418.839844,-4.885963,-4.885963,nan
1418.841016,-4.894333,-4.894333,nan
1418.842187,-4.908397,-4.908397,nan
1418.843359,-4.925361,-4.925361,nan
1418.844531,-4.926770,-4.926770,nan
1418.845703,-4.924654,-4.924654,nan
1418.846875,-4.927469,-4.927469,nan
1418.848047,-4.937357,-4.937357,nan
1418.849219,-4.940367,-4.940367,nan
1418.850391,-4.942352,-4.942352,nan
1418.851562,-4.957052,-4.957052,nan
1418.852734,-4.977532,-4.977532,nan
1418.853906,-4.978509,-4.978509,nan
1418.855078,-4.964611,-4.964611,nan
1418.856250,-4.956635,-4.956635,nan
1418.857422,-4.959644,-4.959644,nan
1418.858594,-4.949887,-4.949887,nan
1418.859766,-4.944432,-4.944432,nan
1418.860937,-4.944337,-4.944337,nan
1418.862109,-4.928426,-4.928426,nan
1418.863281,-4.918025,-4.918025,nan
1418.864453,-4.927413,-4.927413,nan
1418.865625,-4.925907,-4.925907,nan
1418.866797,-4.902733,-4.902733,nan
1418.867969,-4.890548,-4.890548,nan
1418.869141,-4.893534,-4.893534,nan
1418.870312,-4.883616,-4.883616,nan
1418.871484,-4.863284,-4.863284,nan
1418.872656,-4.859251,-4.859251,nan
1418.873828,-4.852826,-4.852826,nan
1418.875000,-4.832083,-4.832083,nan
