1418.800000,-4.311997,-4.223672,0.760083
1418.801172,-4.340537,-4.243269,0.034566
1418.802344,-4.362678,-4.278298,1.080638
1418.803516,-4.388649,-4.308236,1.403295
1418.804688,-4.416900,-4.307830,-0.920747
1418.805859,-4.440742,-4.317877,-2.034041
1418.807031,-4.459768,-4.356003,-0.491667
1418.808203,-4.471257,-4.397206,1.921354
1418.809375,-4.491985,-4.420965,2.168400
1418.810547,-4.528312,-4.435406,0.388227
1418.811719,-4.573879,-4.449396,-2.164430
1418.812891,-4.590755,-4.466514,-2.144948
1418.814062,-4.590704,-4.500728,0.626004
1418.815234,-4.623724,-4.523203,-0.229023
1418.816406,-4.650474,-4.552497,-0.022937
1418.817578,-4.662372,-4.574728,0.815440
1418.818750,-4.677965,-4.587605,0.594871
1418.819922,-4.692699,-4.619009,1.950684
1418.821094,-4.712293,-4.639190,1.998531
1418.822266,-4.742948,-4.645976,0.058532
1418.823437,-4.768868,-4.662954,-0.665591
1418.824609,-4.787853,-4.681303,-0.717000
1418.825781,-4.818601,-4.709685,-0.908302
1418.826953,-4.834483,-4.728539,-0.667972
1418.828125,-4.840983,-4.731045,-0.990887
1418.829297,-4.856676,-4.748337,-0.861657
1418.830469,-4.874146,-4.775814,-0.051752
1418.831641,-4.904757,-4.793039,-1.134729
1418.832813,-4.918652,-4.813822,-0.577899
1418.833984,-4.925035,-4.831594,0.344822
1418.835156,-4.936222,-4.851281,1.035087
1418.836328,-4.952069,-4.854558,0.014740
1418.837500,-4.962926,-4.856133,-0.736696
1418.838672,-4.970654,-4.866015,-0.562344
1418.839844,-4.985923,-4.885963,-0.183600
1418.841016,-5.009151,-4.894333,-1.385015
1418.842187,-5.021944,-4.908397,-1.282454
1418.843359,-5.020178,-4.925361,0.233228
1418.844531,-5.010800,-4.926770,1.109110
1418.845703,-5.021098,-4.924654,0.101316
1418.846875,-5.023231,-4.927469,0.156608
1418.848047,-5.012423,-4.937357,1.838640
1418.849219,-5.023789,-4.940367,1.158545
1418.850391,-5.049177,-4.942352,-0.739250
1418.851562,-5.065828,-4.957052,-0.897017
1418.852734,-5.053835,-4.977532,1.737839
1418.853906,-5.036604,-4.978509,3.223891
1418.855078,-5.037432,-4.964611,2.021532
1418.856250,-5.042409,-4.956635,0.967350
1418.857422,-5.043266,-4.959644,1.142260
1418.858594,-5.036989,-4.949887,0.859404
1418.859766,-5.039190,-4.944432,0.237949
1418.860937,-5.038038,-4.944337,0.323709
