1418.800000,-5.899344,-4.223672,-16.223652
1418.801172,-5.921255,-4.243269,-16.383669
1418.802344,-5.943717,-4.278298,-15.513111
1418.803516,-5.965053,-4.308236,-14.915680
1418.804688,-5.990012,-4.307830,-16.673820
1418.805859,-6.023858,-4.317877,-18.314108
1418.807031,-6.052904,-4.356003,-17.689402
1418.808203,-6.084619,-4.397206,-17.035126
1418.809375,-6.123011,-4.420965,-18.043537
1418.810547,-6.153469,-4.435406,-19.143450
1418.811719,-6.166797,-4.449396,-19.098122
1418.812891,-6.185715,-4.466514,-19.221457
1418.814062,-6.221251,-4.500728,-19.312059
1418.815234,-6.255390,-4.523203,-20.109987
1418.816406,-6.285009,-4.552497,-20.132202
1418.817578,-6.299620,-4.574728,-19.611143
1418.818750,-6.323367,-4.587605,-20.354073
1418.819922,-6.349971,-4.619009,-20.026289
1418.821094,-6.374497,-4.639190,-20.323107
1418.822266,-6.393809,-4.645976,-21.177010
1418.823437,-6.398874,-4.662954,-20.364956
1418.824609,-6.416328,-4.681303,-20.303816
1418.825781,-6.446507,-4.709685,-20.426491
1418.826953,-6.467281,-4.728539,-20.557520
1418.828125,-6.494647,-4.731045,-22.248512
1418.829297,-6.511384,-4.748337,-22.210880
1418.830469,-6.525918,-4.775814,-21.331572
1418.831641,-6.546722,-4.793039,-21.574999
1418.832813,-6.553833,-4.813822,-20.644117
1418.833984,-6.569783,-4.831594,-20.519835
1418.835156,-6.588149,-4.851281,-20.429600
1418.836328,-6.600429,-4.854558,-21.043425
1418.837500,-6.609293,-4.856133,-21.539448
1418.838672,-6.616230,-4.866015,-21.339056
1418.839844,-6.625930,-4.885963,-20.641033
1418.841016,-6.627097,-4.894333,-20.149412
1418.842187,-6.632022,-4.908397,-19.524467
1418.843359,-6.639564,-4.925361,-18.878729
1418.844531,-6.652899,-4.926770,-19.695816
1418.845703,-6.653492,-4.924654,-19.881134
1418.846875,-6.652129,-4.927469,-19.595331
1418.848047,-6.654608,-4.937357,-19.087818
1418.849219,-6.654372,-4.940367,-18.865185
1418.850391,-6.646019,-4.942352,-18.155012
1418.851562,-6.628938,-4.957052,-15.961409
